"","QueryID","n","mean.Perc.Ident","sd.Perc.Ident","uniq.Subject","uniq.Subject.Type"
"1980","ASV412",1,99.27,NA,"Irpex_lacteus|MN749668|SH1573583.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Irpicaceae;g__Irpex;s__Irpex_lacteus","Fungi"
"1981","ASV413",1,99.286,NA,"Sporobolomyces_phaffii|AY069995|SH1970376.08FU|refs|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Sporobolomyces;s__Sporobolomyces_phaffii","Fungi"
"1982","ASV414",1,99.51,NA,"Phaeosphaeria_sp|UDB076286|SH1524276.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__Phaeosphaeria_sp","Fungi"
"1983","ASV415",1,98.387,NA,"Sigarispora_scrophulariae|MG828969|SH1938021.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__Sigarispora;s__Sigarispora_scrophulariae","Fungi"
"1984","ASV416",1,99.015,NA,"Pleosporales_sp|UDB099762|SH1525091.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"1985","ASV417",1,100,NA,"Itersonilia_perplexans|AB072233|SH1556067.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Itersonilia;s__Itersonilia_perplexans","Fungi"
"1986","ASV418",1,99.666,NA,"Limonomyces_roseipellis|MH347299|SH1546269.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__Limonomyces;s__Limonomyces_roseipellis","Fungi"
"1987","ASV419",1,100,NA,"Pyrenochaetopsis_leptospora|JF740262|SH1525086.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaetopsis;s__Pyrenochaetopsis_leptospora","Fungi"
"1988","ASV42",1,99.585,NA,"Alternaria_iridiaustralis|KP124435|SH2180524.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_iridiaustralis","Fungi"
"1989","ASV420",2,99.5035,0.348603643124964,"Ustilago_maydis|UDB016255|SH1509412.08FU|refs|k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae;g__Ustilago;s__Ustilago_maydis----Pseudozyma_prolifica|AF294700|SH2137488.08FU|refs|k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae;g__Pseudozyma;s__Pseudozyma_prolifica","Fungi"
"1990","ASV421",1,99.49,NA,"Vishniacozyma_foliicola|AY557600|SH1893248.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_foliicola","Fungi"
"1991","ASV422",1,98.556,NA,"Puccinia_recondita|KT982692|SH1598260.08FU|reps|k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Pucciniaceae;g__Puccinia;s__Puccinia_recondita","Fungi"
"1992","ASV423",13,92.1797692307692,1.76556247665563,"Phyllosticta_citrimaxima|KF170304|SH2546166.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Phyllostictaceae;g__Phyllosticta;s__Phyllosticta_citrimaxima----Diplodia_pseudoseriata|EU080922|SH2131250.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Diplodia;s__Diplodia_pseudoseriata----Diplodia_alatafructa|FJ888460|SH2131230.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Diplodia;s__Diplodia_alatafructa----Diplodia_seriata|AY259094|SH2131010.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Diplodia;s__Diplodia_seriata----Phyllosticta_owaniana|FJ538368|SH1639671.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Phyllostictaceae;g__Phyllosticta;s__Phyllosticta_owaniana----Phyllosticta_citricarpa|FJ824767|SH1639643.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Phyllostictaceae;g__Phyllosticta;s__Phyllosticta_citricarpa----Phyllosticta_citriasiatica|FJ538360|SH1639653.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Phyllostictaceae;g__Phyllosticta;s__Phyllosticta_citriasiatica----Chrysosporium_sulfureum|KF669515|SH1524042.08FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenales_fam_Incertae_sedis;g__Chrysosporium;s__Chrysosporium_sulfureum----Diplodia_pseudoseriata|EU080927|SH1507379.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Diplodia;s__Diplodia_pseudoseriata----Phyllosticta_hymenocallidicola|JQ044423|SH1639660.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Phyllostictaceae;g__Phyllosticta;s__Phyllosticta_hymenocallidicola----Phyllosticta_podocarpi|KF154276|SH1639675.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Phyllostictaceae;g__Phyllosticta;s__Phyllosticta_podocarpi----Homortomyces_tamaricis|KF537346|SH1517636.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriales_fam_Incertae_sedis;g__Homortomyces;s__Homortomyces_tamaricis----Phyllosticta_sp|JQ341116|SH1639669.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Phyllostictaceae;g__Phyllosticta;s__Phyllosticta_sp","Fungi"
"1993","ASV424",1,99.62,NA,"Taphrina_letifera|AF492091|SH1680711.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_letifera","Fungi"
"1994","ASV425",1,99.331,NA,"Limonomyces_roseipellis|MH347299|SH1546269.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__Limonomyces;s__Limonomyces_roseipellis","Fungi"
"1995","ASV426",1,95.279,NA,"Aureobasidium_leucospermi|JN712489|SH2150008.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae;g__Aureobasidium;s__Aureobasidium_leucospermi","Fungi"
"1996","ASV427",1,93.182,NA,"Euteratosphaeria_verrucosiafricana|EU301087|SH1521415.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Euteratosphaeria;s__Euteratosphaeria_verrucosiafricana","Fungi"
"1997","ASV428",1,94.834,NA,"Occultifur_sp|KM248526|SH1613485.08FU|reps|k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Occultifur;s__Occultifur_sp","Fungi"
"1998","ASV429",2,99.515,0,"Fusarium_asiaticum|DQ459835|SH2456120.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_asiaticum----Gibberella_zeae|AB586992|SH1610160.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Gibberella;s__Gibberella_zeae","Fungi"
"1999","ASV43",1,100,NA,"Coniothyrium_sp|MH019922|SH1554288.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Coniothyriaceae;g__Coniothyrium;s__Coniothyrium_sp","Fungi"
"2000","ASV430",1,99.119,NA,"Papiliotrema_aurea|AB035045|SH1576893.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_aurea","Fungi"
"2001","ASV431",1,99.18,NA,"Alternaria_metachromatica|JQ693660|SH1505864.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_metachromatica","Fungi"
"2002","ASV432",1,99.123,NA,"Pleosporales_sp|MF629817|SH1525176.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"2003","ASV433",1,98.558,NA,"Schizothecium_sp|UDB0273575|SH2734916.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Schizothecium;s__Schizothecium_sp","Fungi"
"2004","ASV434",1,100,NA,"Puccinia_coronati-brevispora|HM131235|SH1598242.08FU|refs|k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Pucciniaceae;g__Puccinia;s__Puccinia_coronati-brevispora","Fungi"
"2005","ASV435",2,100,0,"Holtermanniella_festucosa|KY102693|SH2039838.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Holtermanniales;f__Holtermanniales_fam_Incertae_sedis;g__Holtermanniella;s__Holtermanniella_festucosa----Holtermanniella_takashimae|FM246501|SH1610807.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Holtermanniales;f__Holtermanniales_fam_Incertae_sedis;g__Holtermanniella;s__Holtermanniella_takashimae","Fungi"
"2006","ASV436",1,98.039,NA,"Thanatephorus_cucumeris|EU730860|SH1554580.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Thanatephorus;s__Thanatephorus_cucumeris","Fungi"
"2007","ASV437",1,97.63,NA,"Tetraplosphaeria_sasicola|KY987520|SH1651183.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Tetraplosphaeriaceae;g__Tetraplosphaeria;s__Tetraplosphaeria_sasicola","Fungi"
"2008","ASV438",1,99.617,NA,"Occultifur_sp|KP413162|SH1613466.08FU|refs|k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Occultifur;s__Occultifur_sp","Fungi"
"2009","ASV439",1,100,NA,"KF482081.1","Plant"
"2010","ASV44",1,87.107,NA,"Ceratobasidiaceae_sp|JQ972101|SH1556495.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__Ceratobasidiaceae_sp","Fungi"
"2011","ASV440",1,98.058,NA,"Fungi_sp|KU838358|SH1567847.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","Fungi"
"2012","ASV441",1,97.273,NA,"Cryptocline_sp|MH861759|SH2705389.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Cryptocline;s__Cryptocline_sp","Fungi"
"2013","ASV442",1,99.519,NA,"Keissleriella_caraganae|HQ631059|SH1555373.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Keissleriella;s__Keissleriella_caraganae","Fungi"
"2014","ASV443",1,98.93,NA,"Tetracladium_marchalianum|MT573339|SH2748771.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Tetracladium;s__Tetracladium_marchalianum","Fungi"
"2015","ASV444",1,86.792,NA,"Ceratobasidiaceae_sp|JQ972101|SH1556495.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__Ceratobasidiaceae_sp","Fungi"
"2016","ASV445",1,100,NA,"KM116465.1","Plant"
"2017","ASV446",1,99.043,NA,"Ciliophora_sp|UDB0530040|SH2733654.08FU|reps|k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__Ciliophora_sp","Fungi"
"2018","ASV447",1,96.46,NA,"Plectosphaerella_oratosquillae|AB425974|SH1644387.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella;s__Plectosphaerella_oratosquillae","Fungi"
"2019","ASV448",1,99.617,NA,"Occultifur_sp|KP413162|SH1613466.08FU|refs|k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Occultifur;s__Occultifur_sp","Fungi"
"2020","ASV449",1,98.522,NA,"Pleosporales_sp|UDB099762|SH1525091.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"2021","ASV45",1,99.587,NA,"Alternaria_metachromatica|JQ693660|SH1505864.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_metachromatica","Fungi"
"2022","ASV450",1,99.512,NA,"Helotiales_sp|AM901900|SH1648845.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unidentified;g__unidentified;s__Helotiales_sp","Fungi"
"2023","ASV451",1,99.222,NA,"Agaricales_sp|UDB0103616|SH1508480.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__Agaricales_sp","Fungi"
"2024","ASV452",1,98.366,NA,"Thanatephorus_cucumeris|EU730860|SH1554580.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Thanatephorus;s__Thanatephorus_cucumeris","Fungi"
"2025","ASV453",1,99.58,NA,"Alternaria_subcucurbitae|KC584249|SH1688430.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_subcucurbitae","Fungi"
"2026","ASV454",2,100,0,"Claviceps_sp|LN846840|SH1644891.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Claviceps;s__Claviceps_sp----Claviceps_sp|LN846845|SH1644895.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Claviceps;s__Claviceps_sp","Fungi"
"2027","ASV455",1,94.894,NA,"Fungi_sp|JQ359020|SH1549610.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","Fungi"
"2028","ASV456",1,98.34,NA,"Dothidea_sambuci|DQ491505|SH1515070.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothideaceae;g__Dothidea;s__Dothidea_sambuci","Fungi"
"2029","ASV457",1,95.82,NA,"Limonomyces_roseipellis|MK247790|SH1546264.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__Limonomyces;s__Limonomyces_roseipellis","Fungi"
"2030","ASV458",2,98.485,0,"Nigrospora_bambusae|KY385307|SH1925279.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Trichosphaeriales;f__Trichosphaeriaceae;g__Nigrospora;s__Nigrospora_bambusae----Nigrospora_oryzae|DQ219433|SH1549606.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Trichosphaeriales;f__Trichosphaeriaceae;g__Nigrospora;s__Nigrospora_oryzae","Fungi"
"2031","ASV459",1,92.797,NA,"Acericola_italica|MF167428|SH1525103.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Acericola;s__Acericola_italica","Fungi"
"2032","ASV46",1,100,NA,"Hannaella_zeae|AJ965481|SH1522797.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__Hannaella_zeae","Fungi"
"2033","ASV460",2,95.5425,0.864791593391147,"Tricladium_splendens|MH856171|SH1522959.08FU|refs|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Tricladiaceae;g__Tricladium;s__Tricladium_splendens----Filosporella_sp|MT185421|SH3592827.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Filosporella;s__Filosporella_sp","Fungi"
"2034","ASV461",2,98.0365,0.655487986159934,"Parastagonospora_forlicesenica|KY769660|SH1888144.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Parastagonospora;s__Parastagonospora_forlicesenica----Phaeosphaeriaceae_sp|GU054184|SH1525241.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__unidentified;s__Phaeosphaeriaceae_sp","Fungi"
"2035","ASV462",1,94.239,NA,"Coniothyrium_dolichi|JF740182|SH1554291.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Coniothyriaceae;g__Coniothyrium;s__Coniothyrium_dolichi","Fungi"
"2036","ASV463",1,99.123,NA,"Pleosporales_sp|MF629817|SH1525176.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"2037","ASV464",1,96.04,NA,"Fungi_sp|KX516296|SH1647642.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","Fungi"
"2038","ASV465",1,96.135,NA,"Fusarium_sporotrichioides|KC254054|SH1567483.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_sporotrichioides","Fungi"
"2039","ASV466",1,100,NA,"Microdochium_seminicola|KP859038|SH1555460.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Microdochiaceae;g__Microdochium;s__Microdochium_seminicola","Fungi"
"2040","ASV467",1,98.99,NA,"Ramularia_unterseheri|KP894270|SH1750410.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Ramularia;s__Ramularia_unterseheri","Fungi"
"2041","ASV468",1,100,NA,"Fungi_sp|MT237041|SH2736340.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","Fungi"
"2042","ASV469",1,97.89,NA,"Ascomycota_sp|AY970154|SH1647475.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp","Fungi"
"2043","ASV47",1,100,NA,"Cystofilobasidium_macerans|AF444329|SH1650089.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Cystofilobasidium;s__Cystofilobasidium_macerans","Fungi"
"2044","ASV470",1,100,NA,"Epicoccum_dendrobii|KY742093|SH2232041.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_dendrobii","Fungi"
"2045","ASV471",3,100,0,"Didymella_aurea|GU237818|SH2232261.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella;s__Didymella_aurea----Didymella_glomerata|FJ427013|SH2232036.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella;s__Didymella_glomerata----Calophoma_rosae|KY742049|SH1547073.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Calophoma;s__Calophoma_rosae","Fungi"
"2046","ASV472",1,100,NA,"Stemphylium_beticola|KU850520|SH2179703.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Stemphylium;s__Stemphylium_beticola","Fungi"
"2047","ASV473",1,98.684,NA,"Papiliotrema_flavescens|AB035046|SH1749681.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_flavescens","Fungi"
"2048","ASV474",1,99.078,NA,"Aureobasidium_pullulans|AJ244232|SH1515060.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae;g__Aureobasidium;s__Aureobasidium_pullulans","Fungi"
"2049","ASV475",1,99.565,NA,"Cladosporium_flabelliforme|HM148092|SH2320220.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_flabelliforme","Fungi"
"2050","ASV476",1,98.485,NA,"Ramularia_unterseheri|KP894270|SH1750410.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Ramularia;s__Ramularia_unterseheri","Fungi"
"2051","ASV477",2,97.33,3.77595021153617,"Pleosporales_sp|KU255065|SH1646321.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp----Phaeosphaeria_sp|MF683451|SH1646367.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__Phaeosphaeria_sp","Fungi"
"2052","ASV479",1,86.792,NA,"Ceratobasidiaceae_sp|JQ972101|SH1556495.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__Ceratobasidiaceae_sp","Fungi"
"2053","ASV48",1,100,NA,"Tausonia_pullulans|AF444417|SH1650607.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Tausonia;s__Tausonia_pullulans","Fungi"
"2054","ASV480",1,98.734,NA,"Ascomycota_sp|AY970154|SH1647475.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp","Fungi"
"2055","ASV481",1,96.413,NA,"Ramularia_plurivora|KJ504780|SH2337206.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Ramularia;s__Ramularia_plurivora","Fungi"
"2056","ASV482",1,95.157,NA,"OM729990.1","Plant"
"2057","ASV483",2,99.664,0,"Filobasidium_magnum|AF190008|SH2525085.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_magnum----Fungi_sp|KX515092|SH1538560.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","Fungi"
"2058","ASV486",4,90.03275,1.56566500780552,"Phaeosphaeriaceae_sp|UDB0314453|SH2723842.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__unidentified;s__Phaeosphaeriaceae_sp----Paraphoma_chlamydocopiosa|KU999072|SH1576186.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Paraphoma;s__Paraphoma_chlamydocopiosa----Paraphoma_dioscoreae|KF251167|SH1576190.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Paraphoma;s__Paraphoma_dioscoreae----Phaeosphaeriaceae_sp|KT291086|SH1576183.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__unidentified;s__Phaeosphaeriaceae_sp","Fungi"
"2059","ASV487",1,99.524,NA,"Leptospora_sp|UDB0223809|SH1595852.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Leptospora;s__Leptospora_sp","Fungi"
"2060","ASV488",1,99.057,NA,"Setophoma_caverna|MK511944|SH2711282.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Setophoma;s__Setophoma_caverna","Fungi"
"2061","ASV489",1,98.206,NA,"Tremellales_sp|KY432747|SH1528238.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__unidentified;g__unidentified;s__Tremellales_sp","Fungi"
"2062","ASV49",1,99.13,NA,"Cladosporium_flabelliforme|HM148092|SH2320220.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_flabelliforme","Fungi"
"2063","ASV490",2,99.576,0,"Didymella_chenopodii|GU237775|SH1920781.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella;s__Didymella_chenopodii----Phomatodes_aubrietiae|GU237895|SH1920733.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Phomatodes;s__Phomatodes_aubrietiae","Fungi"
"2064","ASV491",1,99.078,NA,"Aureobasidium_pullulans|AJ244232|SH1515060.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae;g__Aureobasidium;s__Aureobasidium_pullulans","Fungi"
"2065","ASV492",1,99.636,NA,"Tausonia_pullulans|AF444417|SH1650607.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Tausonia;s__Tausonia_pullulans","Fungi"
"2066","ASV493",1,96.951,NA,"Cadophora_sp|UDB0348029|SH1545891.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Cadophora;s__Cadophora_sp","Fungi"
"2067","ASV494",1,100,NA,"Entylomatales_sp|AY259080|SH1516868.08FU|reps|k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Entylomatales;f__unidentified;g__unidentified;s__Entylomatales_sp","Fungi"
"2068","ASV495",1,99.048,NA,"Fungi_sp|KP335570|SH1645100.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","Fungi"
"2069","ASV496",1,99.038,NA,"Pseudomicrostroma_phylloplanum|DQ317630|SH1565106.08FU|refs|k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Microstromatales;f__Microstromatales_fam_Incertae_sedis;g__Pseudomicrostroma;s__Pseudomicrostroma_phylloplanum","Fungi"
